nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.32163176023177886	0.01618720929134915	0.0055349253268116615	0.32202476024056276	3.5762134875660934e-07	1.6400338573909771e-06	7.607947509927995e-06	0.32202476024056276	3.5762134875660934e-07	1.6400338573909771e-06	7.607947509927995e-06	3.567105590105739e-05
1	0.265415684915056	1.6301655480523434	0.33434773647966737	0.22335405372403686	1.7031972643893227	0.33456906001852815	-0.19689960242293716	0.23452870303905674	1.8064698389182192	0.13509124176378545	-0.07025871493182594	-0.052278527434481116
2	0.14785190304605278	2.600420405166441	0.6626249312928898	0.14784431575051638	2.58706158438839	0.662716401317342	0.01981056677133688	0.18584551439505365	2.657030592046398	0.9511624673977076	-0.25190790247142536	-1.5574999018381317
3	0.09738487589808079	3.0815180367799653	0.7256266014391203	0.09739007832062695	3.0814336336278583	0.525948358946323	0.07048481035182874	0.09732997508008748	2.3819049330718514	-7.876318169129565	19.5983592349971	82.31221221552502
4	0.06490125838070294	3.393680392272878	0.740976529724046	0.06453383787709943	3.3333237481887044	0.7315307812852154	0.07990006700081202	0.06489926095972418	3.3935979620343937	0.5494128917924375	0.0729714441183944	-0.049537445937289704
5	0.043738907123660735	3.612611643869338	0.7383910579411586	0.043627367623810906	3.5718677956547524	0.7335811527327922	0.055008444569448804	0.05545951350294838	3.525875877119623	1.05419903455428	0.38792973806309805	-1.7672054361735006
6	0.02978336846137509	3.7735529390662848	0.7263026968675227	0.02977358777566644	3.762278028121216	0.7254703526487625	0.020843554453968245	0.03776870106656607	3.929127765195526	1.0362552129907512	-0.8361235389180051	-2.128631884023867
7	0.020470978439971477	3.895441726687836	0.7091458667119529	0.020465440183624065	3.9077363151174302	0.7088679458920911	-0.017160335103688067	0.023134211511548115	4.078255268697078	0.8613146210877476	-0.62696386070589	-0.9234414383287567
8	0.01418825573948476	3.9872567144484004	0.689710670613665	0.014156647293120777	4.026718112899996	0.6857662043918163	-0.052156874936243186	0.013226842696368932	3.7975807451129393	0.29907189412345736	-0.14039291316546354	-0.16851353901281252
9	0.009906742759861921	4.0643394753207325	0.6697084628740192	0.009857443394572275	4.120004166770628	0.6592530431918809	-0.07979799014828107	0.7081264386924019	-9.417350654138277	-4.830102840563728	-7.642836939437061	-0.16210592613702218
10	0.0069625047207818695	4.124143741360535	0.6500961171278302	0.006911419006089867	4.192203781461838	0.6322113615586273	-0.0994326479819341	-0.5031451303044921	-5.879035014696851	-7.26154727653012	-5.443354598735593	-0.5766799393911091
11	0.0049214737865748365	4.172922363736604	0.6313600137773724	-6.257268255759896	-11.298784118335242	-4.59448174930936	-11.771718736660393	-0.021691748772942006	3.9166844289924407	0.1159659355370895	-0.16735767900442383	-0.10477978992913096
12	0.0034964222366052062	4.213308236627329	0.6137002303258372	-3.0432533602893352	-6.750826139326104	-7.377160149137771	-7.18741815139146	-0.0037487290164650616	3.5592074055683662	-0.4590034174947308	-0.3153590444367147	-0.18302606220056727
13	0.00249901008286628	4.383268815655489	0.5903407399124602	0.03688444209562148	-4.012340539737186	-7.840941906110537	-4.526853323709129	-0.013544443785290626	2.7945041460240176	-1.665499930246752	-0.606059974724285	-0.3809352930045121
14	0.0017919879422807305	4.431416434916172	0.5721754993425274	0.0017869426436884657	4.270726731362715	0.3402034435798562	-0.0264615849767722	0.0011332204560207705	4.15198158575322	0.17543132225317895	-0.06981442416072978	-0.08632763568214727
15	0.0012853207457745467	4.300727786113181	0.567265821168147	0.0012839215740404492	4.294022139817264	0.3262170622932281	-0.019726366422901265	0.0009696019854261914	4.183997066254188	0.1749079926122936	-0.058460263402717136	-0.08633703394048545
16	0.0009309971457786501	4.501527572444108	0.5401635481918532	0.0009251531473663028	4.313987133233109	0.31423792473279377	-0.013298579021864043	0.0007937530028187028	4.199794890484413	0.16387548806815366	-0.05200022897992256	-0.08963590920527066
17	0.0006705528471927386	4.340854420874006	0.5410907199850331	0.0006683177970914967	4.331258619129085	0.3040295367997885	-0.007415052627777641	0.0007293401779866863	4.219745723298178	0.1518958818299854	-0.04482922575088819	-0.0946058175804372
18	0.0004886215226535665	4.557396697458847	0.5159994635490539	0.000483855910972399	4.346334527519858	0.2953665064522184	-0.002199943360835732	0.00966173876080316	4.137559557926004	0.05973522000070816	-0.06903877733872074	-0.11454168698795275
19	0.00035471557289046924	4.584599789276867	0.5083365521854921	0.00035099521255181913	4.359608603945499	0.28804121399477367	0.0022985213009860672	-0.14736060862170533	3.764353049339003	-0.4101893871765995	-0.19165154862060316	-0.20289386041516122
20	0.0002574490908789305	4.384805991342048	0.5074278770996242	8.759967726287586	-2.6728609149903164	-5.9739086778460875	-2.51457131357827	0.000389307559405095	4.30979011642801	0.22006422388561944	-0.013062061178834036	-0.0915520236639437
21	0.00018789102037683076	4.396350763364458	0.4974441839846276	-0.2183989398344303	-3.1953701828664194	-5.954513431767799	-2.687056795211848	4.549151259054479	2.903412440034571	-1.0837811834922029	-0.4408802773720926	-0.34423159672752557
22	0.000137372758129846	4.406781772854192	0.4879694707442169	0.00020626310443247418	4.312463120213878	0.2123905512685108	-0.016365569344267878	0.00024248578974466563	4.331743434004211	0.22057045143208864	-0.00632891756309391	-0.09889305696533411
23	0.00012368439677097056	4.497071105168528	0.34079268932583934	0.00012868993356738955	4.478907401188637	0.3286956188716104	0.03757862820850986	0.0001890508446400618	4.339224230550763	0.2197377140611836	-0.004546335218393728	-0.10253726280542777
24	9.518107161524014e-05	4.496479669683521	0.3268669111504155	0.00010198038205060182	4.477959399734552	0.3104741597040797	0.03923764598484945	0.0001464484882474157	4.345254418957069	0.21873143370213152	-0.003521870337858318	-0.10598404101998946
25	7.333353512250484e-05	4.496283872689436	0.3151382255399705	7.906011681859162e-05	4.478124874379263	0.299831601800045	0.03755546238760971	0.00011242622007576083	4.349927426293842	0.2178120570397447	-0.003173523407873568	-0.10916488138060272
26	5.651828849784379e-05	4.496273237376311	0.30515717460852276	6.106434594102348e-05	4.478606484546058	0.2912793560798245	0.035775386030336344	6.405439657938513e-05	4.481394724615079	0.29892325147411747	0.03325965925947587	-0.09640841992648566
27	4.354264016821334e-05	4.496309813350972	0.2965710897109815	4.704545843472168e-05	4.479339223231657	0.28412102995255567	0.03388727655971459	5.0086325440771955e-05	4.482249259841982	0.2910389751856504	0.03167514229564143	-0.10042477066928089
28	3.3518304531379084e-05	4.496323623995336	0.2891437262845197	3.611833058960695e-05	4.480263794494355	0.27817051619915273	0.03190138002796886	3.9152913551429736e-05	4.483249902214821	0.28413469966807525	0.029957865426956273	-0.10400431032384135
29	2.5746742273087688e-05	4.496362258050838	0.2827414510964676	2.7624503805756176e-05	4.481340342411272	0.2732208626665242	0.0298270473784089	3.04694174346577e-05	4.484332219007124	0.27841586623963904	0.028130840573650683	-0.10713399864261659
30	1.9733055058588994e-05	4.496535326373666	0.2772789592704685	2.1050065003327533e-05	4.48253956414351	0.2690897642503499	0.027673999588935804	2.3632270458139195e-05	4.485483194967652	0.273534652918536	0.026197550813667172	-0.10988683130637054
31	1.5074446087065665e-05	4.496793115811979	0.272620142995943	1.5985621211609083e-05	4.483838796414633	0.26563453683912447	0.025450822433754586	1.8258098831900553e-05	4.486682951770108	0.2693843093245796	0.02417099426199676	-0.11230010074409336
32	1.149934960425456e-05	4.496532661499234	0.26846715123373466	1.2092986213383958e-05	4.4852220102607	0.26274692672345434	0.02316866976001016	1.4048103631113382e-05	4.487918871905835	0.2658576367565595	0.022062816645956905	-0.11440868557518939
33	8.718483762806711e-06	4.4970448874193885	0.2652366273723489	9.120853012072985e-06	4.486671564798141	0.26033580034374787	0.02083580656190454	1.0769114627985145e-05	4.489181915000529	0.262843443339781	0.019883089788405837	-0.11624624285081697
34	6.588952928180002e-06	4.497256914278333	0.2625315019364199	6.8595922841501255e-06	4.48817699090436	0.25831640867758787	0.018460062287515473	8.218568705962187e-06	4.490466278576834	0.26029607140594707	0.017643779403775466	-0.11783571620972963
35	4.953135183382254e-06	4.497223671858828	0.2604285919850094	5.144902007794823e-06	4.4897278823644395	0.256638710347445	0.016049685434733615	6.248062574505853e-06	4.491765210738796	0.25814894787778414	0.01535379424330228	-0.11920125189713879
36	3.6850634183563723e-06	4.498001824767046	0.25936777340963746	3.8493180768434115e-06	4.491316211672116	0.25524970532094754	0.013610988839879965	4.731655634699762e-06	4.493075927921732	0.256353907817335	0.013021886840536555	-0.12036272140522539
37	2.7294199877105127e-06	4.497109376272694	0.2588808594512083	2.873452963397759e-06	4.492935103794494	0.25410880876420605	0.011150022964632795	3.569106534380827e-06	4.494396047098965	0.2548710007332189	0.010655800309178662	-0.12133735449819281
38	1.9412261766672797e-06	4.5008786744068265	0.26257631710107665	2.1405573389611058e-06	4.494578944201078	0.2531827696026476	0.008671781402025765	2.683065098668196e-06	4.495723814603385	0.25366631820243113	0.008262490526749383	-0.12214012761720157
39	1.30267098804416e-06	4.5028727528235155	0.2728493563535323	1.591326323688693e-06	4.496243024634001	0.2524438952320347	0.006180917159900544	2.008526702308091e-06	4.497058309731036	0.25271294709709763	0.005848093126744255	-0.12278396658309577
40	1.1789107855049594e-06	4.492116760315894	0.25225947868118415	1.1808397709592428e-06	4.497923449395229	0.2518697732952733	0.0036813381940754525	1.4987940119617616e-06	4.4983988955734056	0.25198705330584353	0.003417898498375328	-0.12328011288138718
41	8.740457952763965e-07	4.496068725412484	0.25192105747331045	8.746010369631794e-07	4.499617021727603	0.251443591106064	0.0011765280636425385	1.1146060552844696e-06	4.499745468679907	0.25146868461221733	0.0009767199677564848	-0.123638413306494
42	6.445654680714554e-07	4.500077793157712	0.25201717714668376	6.466470834422806e-07	4.501321143612829	0.2511438860489014	-0.0013305963281802398	8.261399393712892e-07	4.501098502631883	0.25114094513265134	-0.0014712266106530862	-0.12386744614439109
43	4.7578279150587815e-07	4.5040430609303055	0.2520265805198379	4.771347217447675e-07	4.503033694354318	0.25096361482473806	-0.0038374404247005335	6.102840249326264e-07	4.502457604526521	0.25098907269960136	-0.003922537798813247	-0.12397483383912214
44	3.500096193277008e-07	4.507966132652583	0.2522470486035208	3.5133748669766484e-07	4.504752978122614	0.25089010260495725	-0.0063417729818214105	4.493090998259283e-07	4.503823292107908	0.25100061725650447	-0.006374049921009266	-0.12396719245929233
45	2.0133422318942598e-07	4.510358184624377	0.2781119354624142	2.5817027115342474e-07	4.506477593005124	0.25091451362478806	-0.00884171974578167	3.295955830463945e-07	4.5051989262477345	0.25116444849454306	-0.008822286908953137	-0.12385049980680282
46	1.8840635958025633e-07	4.515584177864033	0.2532120956209606	1.8908863939017037e-07	4.508206675792562	0.251029649396872	-0.011335657713821364	2.4089801834447576e-07	4.506582592398118	0.2514713315061307	-0.01126552088547642	-0.12362995522233179
47	9.934180858118973e-08	4.515498715149155	0.2894352344427432	1.3812710064098654e-07	4.509887503577961	0.25203436818203095	-0.013848032706478854	1.7592470765195295e-07	4.50801256055694	0.25190758880858055	-0.013691719746254556	-0.12331136057633262
48	1.0005959712455844e-07	4.522537718165603	0.25613427724918336	1.0031113210889213e-07	4.511674290382095	0.2515115487068187	-0.01630017227730027	1.2697452006684918e-07	4.509380578518111	0.2524837115803722	-0.016128386345069193	-0.12289536244930159
49	5.1277020681179194e-08	4.517316932878539	0.29993711347271484	7.248371914389405e-08	4.513411784174346	0.25187255655491475	-0.018769013422816415	9.288890294692978e-08	4.51091662078718	0.25315184087214987	-0.018511859016576718	-0.12239435144603457
