nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
12	0.00995162080964147	6.308807894656402	1.0286077004962508	0.010165024296350803	6.437851161996152	0.9938990657569776	-0.11933602594176371	0.009618393582403482	6.617056573750801	1.0908870554777756	-0.4898441863621292	-0.3754350452376922
13	0.008558550160743299	6.433809779177588	1.008815583355775	0.008793111089036118	6.57333480476073	0.9663642310597789	-0.13004626780469408	0.008375529231447923	6.781441696701988	1.03069412628969	-0.5381092288735514	-0.3597209908381192
14	0.007362845383966268	6.544669686463601	0.9884442953278769	0.6014614704286276	0.0	0.6393832528982772	-1.7820294038622038	0.007314385825478406	6.923748647622975	0.9688725231108779	-0.568373332493957	-0.3371431977289595
15	0.006334679483672405	6.643625876141766	0.967926549392857	0.023961880904105795	0.8214751316596438	0.20015283922793337	-0.19575787738156944	0.006403893299731977	7.045398177929627	0.9084624998703313	-0.5817079372525782	-0.30981098037742383
16	0.005449857681906596	6.732123266883191	0.9475690435296225	0.01749668607881269	0.8173428374858397	0.2661514491908388	-0.6111225172801601	0.005615893959335617	7.147323317942803	0.8523923687593533	-0.5808395387378723	-0.28056783188218887
17	0.004687903270881481	6.811855539994374	0.9275559367835089	0.01434753253051122	0.8368165791369387	0.25025224757856745	-0.673573375120504	0.004927698224730275	7.231874237466117	0.8024299657634995	-0.5708817505277043	-0.25273223163718206
18	0.004031708752582512	6.883964797877358	0.9080066016490583	0.012048313658668586	0.8387999309459677	0.24836338540025976	-0.6766404394585261	0.00432045782157508	7.30231109862058	0.7591554719831832	-0.5566056525432186	-0.22837387443723595
19	0.003466472593192647	6.949384749191629	0.8890043148623026	0.013212426377079079	0.7644062153376581	0.2667792057113901	-0.6394663764481752	0.0037833941913164118	7.361044108322609	0.7213499303768713	-0.5414959499681501	-0.20793765861824204
20	0.0029797111860629913	7.008938764336348	0.8705749854688107	0.008110324983411112	1.1555334313174943	0.183920596498738	-0.6775423444023874	0.004749337939671828	0.8916305961532975	0.37777621847770004	-0.4322553655322398	0.0029190614337131276
21	0.0025605803300014335	7.063425861514574	0.8527294435941071	0.006674225450845131	0.8737789551891826	0.21840195321390277	-0.4879326924609906	0.002205434508568179	6.69485722339865	0.8436437369505556	-0.492451265231332	-0.24104582771330307
22	0.0021997779772701103	7.113308249028719	0.8354718155250376	0.004825044987261943	0.938173070688608	0.2124909090441066	-0.48012418592517525	0.0035560074679284737	0.0	1.3058798449170013	-6.1299205919864574	-0.11593137269573475
23	0.0018893907914694064	7.15918411231959	0.8187743749968697	0.00552465805977222	0.811285756857417	0.2517070528404193	-0.5191034765947418	0.0020832608713189085	1.2416115863584827	0.542670002954951	-0.7955019018012752	0.013743169648794242
24	0.00162236622907551	7.201499805810922	0.8026228339288382	0.004293233467200268	0.8447202545786759	0.2300100785259512	-0.4504544730343435	0.0023545730922881524	0.0	0.769810612420283	-0.21651341967596616	0.039388918234312245
25	0.0013927649759425454	7.2407366070780945	0.7870002605734843	0.003052879871766904	0.9048966576756875	0.2208446096828607	-0.4755398123591997	0.001506810462750133	0.0	0.8128250916872333	-0.2639027788684985	0.04895257656563495
26	0.0011954058704659394	7.276995080996329	0.7718607699784402	0.0012784009231995193	7.394466184463681	0.7075672293452162	-0.13967569036899485	0.0015900397979633895	0.0	0.8603437707186843	-0.323154993346458	0.06145112288059603
27	0.0010258479939381244	7.310671386797462	0.7571819971753018	0.001098015602072348	7.4235265630611025	0.6939452998984397	-0.13760589042733962	0.0019470057658964326	7.310613966020399	0.5734420904611994	-0.3778469090754015	0.07862873753038002
28	0.0008801951178547011	7.34207982588266	0.7429276471166419	0.0009427611574371052	7.450602511423899	0.6808342930680772	-0.1355251853922373	0.001639101650486052	7.341995629413065	0.5521890841292034	-0.3719187763207401	0.09163162958066096
29	0.0007551281755908714	7.371456506138719	0.7290712955624492	0.0008092340389119969	7.475344842847846	0.6681722425235477	-0.13345406441590832	0.0013799517339329267	7.37127761470787	0.531975748139125	-0.36569058020756984	0.1032994492124999
30	0.0006477700936982633	7.398828800623232	0.7155808561802302	0.000694407707219622	7.498527696252813	0.655944003872705	-0.13139614662182084	0.001161828768332478	7.398653544608258	0.5127357429312553	-0.35922027684034674	0.113708734530519
31	0.000555641316046244	7.424492200130338	0.7024246366987581	0.0005957124739174917	7.51994809632371	0.644129377606982	-0.12936571033177974	0.0009782305183148902	7.424294258519521	0.49440781437584036	-0.35255820029431106	0.12293447282718262
32	0.00047660039117550565	7.448514297962671	0.6895756256777144	0.0005130791545640502	7.52256731262666	0.6295137230925998	-0.1271930516703056	0.0008236858412806635	7.448350992955397	0.47693551219396824	-0.34574837525883595	0.13105027887650067
33	0.00040880694271949996	7.471052901148476	0.677015210883253	0.00043804154240687377	7.55844503364923	0.621653898327013	-0.1254035533818103	0.0006935912975169547	7.470958061031396	0.46026685011690915	-0.33882950449913096	0.13812835932913003
34	0.00035065896525843937	7.492241077303262	0.6647113288957042	0.00040599629203278364	6.544390026573584	0.5763476228983739	-0.1352087328320456	0.0005840735562773816	7.492235117616932	0.44435394525058314	-0.3318357241287231	0.14423934665319393
35	0.0003007930799191411	7.512139044970589	0.6526603095677885	0.0003108330691258378	6.41538864313465	0.5866906890486552	-0.13989214025568159	0.0004918735689812677	7.512289080503385	0.42915265981212514	-0.32479719318246225	0.14945206618722295
36	0.00025803560362800705	7.530961392647985	0.6408429213027862	0.00040694434956740477	4.544258549724637	0.4212266154612122	-0.1536101754967319	0.00041424909214527323	7.531215765013434	0.4146222588640711	-0.3177405646101761	0.1538332806339895
37	0.00022136550131279613	7.548501352526534	0.629252006095528	0.00023916059965342238	4.942839521748844	0.5694660137980179	-0.1681117930618259	0.00034889266830071924	7.549101279105061	0.4007250914052136	-0.3106893708423968	0.15744744272888056
38	0.00018991992433586277	7.564983178306489	0.6178893267077692	0.00037570549429516436	3.5934212644397108	0.3464324463653982	-0.16930865874537765	0.00029386262223148805	7.566023217667252	0.3874262981336969	-0.3036643471385787	0.16035647470562253
39	0.0001629468340725903	7.580377348487391	0.60675575433966	0.0001706506261076577	5.848694947648282	0.565072317325036	-0.14608828971767862	0.000247525011849741	7.582051687941256	0.3746935466546333	-0.29668370883609896	0.1626195855642436
40	0.00013981030646106492	7.5949960035194435	0.5958551808066233	0.00020909099498413262	3.3132253860292673	0.38431442758873624	-0.20676027062752864	0.00020850479689801278	7.597250192503735	0.3624967933832153	-0.28976339372241	0.16429313083426678
41	0.00011994073338408922	7.6098329466312435	0.5852469582145622	0.0006469674108780383	3.576795648485214	0.23997891667278246	-0.12631569990149816	0.00017564476263256468	7.6116763917669505	0.3508080705205998	-0.2829172772635502	0.1654305155389011
42	0.00010291456796074806	7.6212011569310665	0.5748251097509051	0.00014797096700013506	7.6253827642820875	0.33960129604734846	-0.27615736608447605	0.00014797096700013506	7.6253827642820875	0.33960129604734846	-0.27615736608447605	0.16608213863582932
43	8.82855693796623e-05	7.632962203627674	0.5647276216156812	0.00012466367495537667	7.638417180116816	0.3452947097665721	-0.26949397350870186	0.00012466367495537667	7.638417180116816	0.32885210453959246	-0.26949397350870186	0.16629537542030448
44	7.572541270767027e-05	7.643848031928892	0.5549233954712591	0.0001050329079996961	7.650823400103883	0.3344645814025782	-0.2629358797034911	0.0001050329079996961	7.650823400103883	0.318537696573884	-0.2629358797034911	0.1661145930775092
45	6.493663554795213e-05	7.653934978257029	0.5454399206070062	8.849787549502612e-05	7.662641511696879	0.30863670467059734	-0.256490478512319	8.849787549502612e-05	7.662641511696879	0.30863670467059734	-0.256490478512319	0.16558119540422922
46	5.566859252852142e-05	7.663262924347562	0.5362943799295408	7.456967085886826e-05	7.673908310486724	0.29912907380362697	-0.2501639122648385	7.456967085886826e-05	7.673908310486724	0.29912907380362697	-0.2501639122648385	0.16473369117375114
47	4.770815055171977e-05	7.671915738815873	0.5274941618939281	6.283671381776811e-05	7.68465763500622	0.2899959547543105	-0.2439611957516945	6.283671381776811e-05	7.68465763500622	0.2899959547543105	-0.2439611957516945	0.16360778221132932
48	4.087006118180999e-05	7.6798571362411865	0.5190482344961439	5.2952502394586094e-05	7.694920661291563	0.2812196087261185	-0.23788633020114958	5.2952502394586094e-05	7.694920661291563	0.2812196087261185	-0.23788633020114958	0.16223646651997115
49	3.499827773353827e-05	7.687152786294714	0.5109530332642626	4.462530769213699e-05	7.70472616267519	0.27278332185731813	-0.23194240804627952	4.462530769213699e-05	7.70472616267519	0.27278332185731813	-0.23194240804627952	0.16065015304775443
50	2.9956253372728474e-05	7.69385304187273	0.5032121183813412	3.760950288851108e-05	7.7141007394808065	0.26467132839992047	-0.22613170908061875	3.760950288851108e-05	7.7141007394808065	0.26467132839992047	-0.22613170908061875	0.15887678461513133
51	2.5628140450190458e-05	7.700050153885536	0.49582323428234154	3.1698266929395234e-05	7.723069022578003	0.2568687415324149	-0.22045578865720472	3.1698266929395234e-05	7.723069022578003	0.2568687415324149	-0.22045578865720472	0.15694196608819766
52	2.191568351375203e-05	7.705664778360144	0.4887613603911631	2.6717444664405257e-05	7.731653854214122	0.2493614908319728	-0.2149155583438187	2.6717444664405257e-05	7.731653854214122	0.2493614908319728	-0.2149155583438187	0.15486909530227422
53	5.420186826782827e-05	7.47562999962576	0.2813156623529184	2.252037987076589e-05	7.739876449005665	0.24213626567419766	-0.20951135975565194	2.252037987076589e-05	7.739876449005665	0.24213626567419766	-0.20951135975565194	0.15267949517510715
54	1.600224750554362e-05	7.715644606070412	0.4756107020081364	1.8983566781554894e-05	7.747756537603868	0.2351804638086179	-0.20424303177389902	1.8983566781554894e-05	7.747756537603868	0.2351804638086179	-0.20424303177389902	0.15039254444127437
55	4.3201341003634044e-05	8.540975005306695	0.2700805664570425	1.600299026831717e-05	7.7553124951669545	0.22848214453539128	-0.19910997190811486	1.600299026831717e-05	7.7553124951669545	0.22848214453539128	-0.19910997190811486	0.14802580665127607
56	3.2647286255141025e-05	8.551453398173145	0.2782916267071127	1.3491045457166412e-05	7.762561456508404	0.22202998593397183	-0.19411119189032888	1.3491045457166412e-05	7.762561456508404	0.22202998593397183	-0.19411119189032888	0.14559515521250432
57	9.949217830608432e-06	7.727839084100481	0.4580923985265241	1.1373944904585473e-05	7.769519419492678	0.2158132457322708	-0.18924536826102667	1.1373944904585473e-05	7.769519419492678	0.2158132457322708	-0.18924536826102667	0.14311489509418607
58	8.483624437732624e-06	7.731341242666296	0.45279665956798176	9.58953604795794e-06	7.776201338091929	0.20982172537565447	-0.18451088813458227	9.58953604795794e-06	7.776201338091929	0.20982172537565447	-0.18451088813458227	0.14059787904989207
59	1.003064660579804e-05	8.377244644671672	0.36117309462178965	8.085463914540261e-06	7.782621206286436	0.20404573696779948	-0.1799058904427966	8.085463914540261e-06	7.782621206286436	0.20404573696779948	-0.1799058904427966	0.1380556186340982
60	1.0253771286067059e-05	7.6054524662323	0.32745994376561005	6.817624390917513e-06	7.788792133867527	0.19847607279526613	-0.1754283032640842	6.817624390917513e-06	7.788792133867527	0.19847607279526613	-0.1754283032640842	0.1354983901073865
61	9.449876180772725e-06	8.60150165109479	0.31441319845854065	5.7488620335921946e-06	7.794726415033013	0.19310397718760441	-0.17107587739576502	5.7488620335921946e-06	7.794726415033013	0.19310397718760441	-0.17107587739576502	0.13293533457544982
62	5.8633863099796595e-06	7.646357011009513	0.362668993681739	4.847873700617049e-06	7.800435590597107	0.18792112044155118	-0.16684621658998822	4.847873700617049e-06	7.800435590597107	0.18792112044155118	-0.16684621658998822	0.13037455264202436
63	2.2785578146133574e-05	7.556592504909872	0.2220896814092596	4.088285424229219e-06	7.805930504502736	0.18291957455185326	-0.1627368041642967	4.088285424229219e-06	7.805930504502736	0.18291957455185326	-0.1627368041642967	0.1278231910400791
64	9.442476701763318e-06	6.418714865680608	0.2622428361091965	3.447875109569197e-06	7.811221355225228	0.17809179082079396	-0.15874502761391796	3.447875109569197e-06	7.811221355225228	0.17809179082079396	-0.15874502761391796	0.12528752763319062
65	6.046133641898947e-06	7.399512920408762	0.2845067072399198	2.9079179889269875e-06	7.816317742646142	0.1734305788702457	-0.15486819975581056	2.9079179889269875e-06	7.816317742646142	0.1734305788702457	-0.15486819975581056	0.12277304771487252
66	5.425558356060246e-06	7.400439024724154	0.27798518627263635	2.452635416881867e-06	7.821228710782974	0.16892908715182386	-0.15110357832065802	2.452635416881867e-06	7.821228710782974	0.16892908715182386	-0.15110357832065802	0.12028451572405174
67	1.7387538622206596e-06	7.012492636412027	0.4638372786930187	2.068730666207094e-06	7.825962787001441	0.1645807844839382	-0.14744838184776654	2.068730666207094e-06	7.825962787001441	0.1645807844839382	-0.14744838184776654	0.11782604035761324
68	1.8255522673749786e-06	7.050821070289504	0.16891406777237486	1.7449979725339425e-06	7.830528017711814	0.16037944338582122	-0.14389980639350597	1.7449979725339425e-06	7.830528017711814	0.16037944338582122	-0.14389980639350597	0.11540114115996403
69	2.3046761104770956e-06	7.34811353347358	0.32250903069205816	1.4719932523812488e-06	7.834932001255882	0.15631912386000835	-0.1404550374008977	1.4719932523812488e-06	7.834932001255882	0.15631912386000835	-0.1404550374008977	0.11301280203042552
70	1.3054822370306972e-06	7.050995830902313	0.1611232588165551	1.2417567512666011e-06	7.839181918131194	0.1523941582219237	-0.1371112614303911	1.2417567512666011e-06	7.839181918131194	0.1523941582219237	-0.1371112614303911	0.11066352092893794
71	1.716961012721481e-06	7.35994386326473	0.3052845523658787	1.047579420067324e-06	7.843284558630706	0.1485991374241138	-0.13386567681584438	1.047579420067324e-06	7.843284558630706	0.1485991374241138	-0.13386567681584438	0.10835536513332045
72	9.253074621980878e-07	7.046584510417407	0.15385064366306833	8.838061153120326e-07	7.847246348399096	0.1449288976827745	-0.13071550285769717	8.838061153120326e-07	7.847246348399096	0.1449288976827745	-0.13071550285769717	0.10609001313059707
73	7.785047833989054e-07	7.0442507657539295	0.15064713517995387	7.456698105809369e-07	7.851073372012179	0.1413785078469374	-0.12765798613247625	7.456698105809369e-07	7.851073372012179	0.1413785078469374	-0.12765798613247625	0.10386879491125
74	1.2432523618203022e-06	7.370984794993974	0.2824801835294672	6.291519252930017e-07	7.854771394790362	0.13794325754208359	-0.12469040550877253	6.291519252930017e-07	7.854771394790362	0.13794325754208359	-0.12469040550877253	0.10169271207996644
75	5.537358323486206e-07	7.532701580925082	0.14047025694674659	5.308646505701083e-07	7.85834588261053	0.13461864725181982	-0.12181008569746155	5.308646505701083e-07	7.85834588261053	0.13461864725181982	-0.12181008569746155	0.09956252278061584
76	4.750055620658179e-07	7.748245610299353	0.3768207076684589	4.479518026983554e-07	7.861802020873084	0.13140037627120904	-0.11901439109601597	4.479518026983554e-07	7.861802020873084	0.13140037627120904	-0.11901439109601597	0.0974787107516022
77	7.577732640602282e-07	7.365881961429968	0.27900647356322117	3.7800528287126033e-07	7.86514473139905	0.12828433383815963	-0.11630073549019926	3.7800528287126033e-07	7.86514473139905	0.12828433383815963	-0.11630073549019926	0.09544154290051665
78	3.3365578928227543e-07	7.039971115570521	0.1332698780009538	3.189946831640492e-07	7.8683786884853015	0.12526659030591958	-0.11366658901113169	3.189946831640492e-07	7.8683786884853015	0.12526659030591958	-0.11366658901113169	0.0934511213163205
79	2.8231814586295727e-07	7.039975395816219	0.12976182241800427	2.6920796701665923e-07	7.871508333980542	0.12234338665694366	-0.11110947062718424	2.6920796701665923e-07	7.871508333980542	0.12234338665694366	-0.11110947062718424	0.09150734451031894
