nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
10	0.0008464956278534427	3.750002582946146	0.1351087529090478	0.0007824686711448743	3.8079743902156964	0.13185461168190743	-0.011638103064374041	-inf	nan	nan	nan	nan
11	0.0004992071937216176	3.764750779039556	0.12048185684233986	0.0004537491515543837	3.827598603244241	0.11849583958187591	-0.009195615129291224	0.00044375653895607173	3.8932894301770378	0.09995605893384027	-0.0035281381658553105	0.00038736331578775207
12	0.00028985831110139897	3.779349003479166	0.1103450865797769	inf	nan	nan	nan	0.0002526047249567778	3.920204838817958	0.07623621894797399	-0.003079969736893773	0.00039876282051614
13	0.00016621155264095555	3.795006663431076	0.10325278309670893	0.00014412146266430345	3.9432327605655577	0.03231237564981537	0.052978094244397415	0.0001442631367850558	3.9406862964263456	0.057411454833123085	-0.002435734149151969	0.00033890734278497803
14	9.461715497501567e-05	3.811418344249145	0.09802806524121342	-inf	nan	nan	nan	8.26593036630263e-05	3.955991011888372	0.04298397044763487	-0.0018627439086611021	0.0002700904961393462
15	5.371535411859687e-05	3.8279157468327423	0.09388678282737929	inf	nan	nan	nan	4.749955602808406e-05	3.9673559541320986	0.032091370547504106	-0.0014093816290909446	0.0002101582268155653
16	3.0503684150325008e-05	3.8439460752865346	0.09036607698330587	-inf	nan	nan	nan	2.7363617495130778e-05	3.975786887948437	0.02391550843545982	-0.0010603737101110512	0.00016128784227066717
17	1.7356467886839222e-05	3.859145998097035	0.08720607453997441	-inf	nan	nan	nan	1.579784861114398e-05	3.982040689128689	0.017799293146693353	-0.0007946503695212215	0.00012259925898888468
18	9.903305120046213e-06	3.873298482393519	0.08426278855516693	-inf	nan	nan	nan	9.137865239421432e-06	3.9866794268557673	0.013234661885410582	-0.0005938185025001985	9.255400509391621e-05
19	5.6681545899879925e-06	3.8862814846685256	0.08145671499876887	5.293212379542873e-06	3.990120119637742	0.009833826901430776	-0.0004428256308202094	5.2944035401899965e-06	3.990120119637742	0.009833826901430776	-0.0004428256308202094	6.952845764863014e-05
20	3.2542657799999647e-06	3.898033932516876	0.07874442741395711	3.071580862279225e-06	3.9926721410047867	0.007303211616203065	-0.00032973110298684105	3.072093194455026e-06	3.9926721410047867	0.007303211616203065	-0.00032973110298684105	5.204603684251197e-05
21	1.8739235714781529e-06	3.908547770911335	0.0760914102057047	1.7847425081196426e-06	3.9945649930720775	0.005421838615706598	-0.0002452529319043606	1.784963199391714e-06	3.9945649930720775	0.005421838615706598	-0.0002452529319043606	3.885966087727866e-05
22	1.0820327244128304e-06	3.9179775036284683	0.07331569948495645	1.0382564240467482e-06	3.9959689194677126	0.004024058223624926	-0.00018227439271498725	1.0383516142622813e-06	3.9959689194677126	0.004024058223624926	-0.00018227439271498725	2.8960454301341088e-05
23	6.262597815096031e-07	3.9273494480287106	0.06914257958891441	6.04646346424738e-07	3.997010201714158	0.0029860608854018976	-0.000135390651554701	6.046874527741985e-07	3.997010201714158	0.0029860608854018976	-0.000135390651554701	2.1554079699853902e-05
24	3.6286406659436285e-07	3.9395165996281065	0.05980808172637979	3.524720671376605e-07	3.9977825086751912	0.002215507045676901	-0.00010052465107079911	3.524898369076275e-07	3.9977825086751912	0.002215507045676901	-0.00010052465107079911	1.602635910603567e-05
25	2.1029560160225191e-07	3.9537635948030734	0.04617126027471078	2.056546198879875e-07	3.9983553176009714	0.0016436310287204492	-7.461497278242746e-05	2.0566230883529843e-07	3.9983553176009714	0.0016436310287204492	-7.461497278242746e-05	1.1907850797797438e-05
26	1.2210177044746215e-07	3.9656247773053352	0.03435890512173501	1.2009119810232078e-07	3.9987801606583266	0.0012192832752537797	-5.537141129750012e-05	1.2009452796759646e-07	3.9987801606583266	0.0012192832752537797	-5.537141129750012e-05	8.84324593062047e-06
27	7.1049933251161e-08	3.9745027676914066	0.025488959020495514	7.018026436274116e-08	3.999095259147806	0.0009044473936757669	-4.108456008822259e-05	7.018170757149753e-08	3.999095259147806	0.0009044473936757669	-4.108456008822259e-05	6.564987015735824e-06
28	4.141831019019528e-08	3.9810889232692213	0.018906707331201915	4.104169232824751e-08	3.9993289617931405	0.0006708831637389778	-3.0480513420627633e-05	4.1042318289305824e-08	3.9993289617931405	0.0006708831637389778	-3.0480513420627633e-05	4.872307017649291e-06
29	2.4180338759183194e-08	3.985973795968783	0.014023920930942844	2.4017067093683665e-08	3.9995022959859865	0.0004976230007754268	-2.2611884765666446e-05	2.4017338772071204e-08	3.9995022959859865	0.0004976230007754268	-2.2611884765666446e-05	3.6155626621621196e-06
30	1.4133894502042218e-08	3.989596842528721	0.010401949726540908	1.4063047769109076e-08	3.9996308557026303	0.000369101441909514	-1.6773624989951943e-05	1.4063165755869818e-08	3.9996308557026303	0.000369101441909514	-1.6773624989951943e-05	2.682679500139784e-06
31	8.269983973147911e-09	3.992284019587581	0.007715497347849228	8.2392183538813e-09	3.9997262071466544	0.0002737757123430384	-1.2442813956425881e-05	8.239269622652207e-09	3.9997262071466544	0.0002737757123430384	-1.2442813956425881e-05	1.9903690481442027e-06
32	4.8431088306727445e-09	3.9942770433689994	0.005722905334051699	4.829739366043929e-09	3.9997969273453533	0.00020307083443409367	-9.228082249279624e-06	4.8297616557483306e-09	3.9997969273453533	0.00020307083443409367	-9.228082249279624e-06	1.4746445885975845e-06
33	2.8383668172062693e-09	3.9957553916066257	0.004244387409173125	2.8325530264223638e-09	3.999849384863462	0.0001506072951642068	-6.846712330599303e-06	2.8325627225929954e-09	3.999849384863462	0.0001506072951642068	-6.846712330599303e-06	1.0965569235850125e-06
34	1.6645485706313241e-09	3.996851866346796	0.0031476269298984358	1.6620188491863796e-09	3.99988829203166	0.00011168998783510631	-5.07522324681986e-06	1.6620230693102712e-09	3.99988829203166	0.00011168998783510631	-5.07522324681986e-06	8.115452292258851e-07
35	9.76731892550483e-10	3.9976649773118647	0.0023345604146900447	9.756306156958237e-10	3.99991714435623	8.283924052125969e-05	-3.7664332012354863e-06	9.756324532147862e-10	3.99991714435623	8.283924052125969e-05	-3.7664332012354863e-06	6.041560409357772e-07
36	5.734272538994925e-10	3.9982686787322654	0.001733328032019097	5.729484422500835e-10	3.9999385660195346	6.150518823293538e-05	-2.7963622557081183e-06	5.729492412776499e-10	3.9999385660195346	6.150518823293538e-05	-2.7963622557081183e-06	4.4484758473117836e-07
37	3.368104802588938e-10	3.998715834395017	0.0012847284302797135	3.3660170551239843e-10	3.9999544328333707	4.5587137848634995e-05	-2.0829953143675085e-06	3.3660205394630814e-10	3.9999544328333707	4.5587137848634995e-05	-2.0829953143675085e-06	3.4108763975382317e-07
38	1.9791463183615132e-10	3.9990490373043226	0.0009513927171464995	1.978237778655176e-10	3.9999662561624123	3.3759096414875954e-05	-1.570006151752068e-06	1.9782392950778975e-10	3.9999662561624123	3.3759096414875954e-05	-1.570006151752068e-06	2.7893215155927467e-07
39	1.1634335886052118e-10	3.999295363650285	0.0007039037913205743	1.1630372333160776e-10	3.999974996774686	2.4977231304923465e-05	-1.1357752200069627e-06	1.1630378949016073e-10	3.999974996774686	2.4977231304923465e-05	-1.1357752200069627e-06	1.8317771537113003e-07
